Landscape,Site,Date,Transect,Survey.Method,Habitat.Type,Day.Night,Plot.ID,Observer,Time,Scientific.Name,Taxon.Rank,Speciment.ID,Family,Group1,Group2,SVL,TaL,Hor,Ver,Substrate,Activity,Photo.ID,Note
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:16,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:17,Varanus indicus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Pasir,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:19,Chelonia mydas,Species,-,Agamidae,Reptiles,Saurias,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:20,Eretmochelys imbricata,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:22,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:27,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,4,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:27,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:33,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:34,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:35,Crocodylus porosus,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:37,Spilocuscus maculatus,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,2,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:39,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:43,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:44,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:49,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Bersuara,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:50,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:53,Varanus indicus,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:53,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:04,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:05,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:05,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:05,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:05,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:05,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:07,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:07,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:08,Varanus indicus,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:09,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:10,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:12,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:14,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:14,Varanus indicus,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:14,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:16,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:17,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Akar,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:18,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,1,Tanah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:19,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:28,Chelonia mydas,Species,-,Rhacophoridae,Amphibians,Frogs,3.67,,0,3,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:30,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:35,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:37,Spilocuscus maculatus,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:40,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:51,Chelonia mydas,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",19:51,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:01,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:01,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:04,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:20,Chelonia mydas,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Spilocuscus maculatus,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Varanus indicus,Species,-,Bufonidae,Amphibians,Frogs,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Chelonia mydas,Species,-,Bufonidae,Amphibians,Frogs,,,0,1.5,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Eretmochelys imbricata,Species,-,Pseudaspididae,Reptiles,Snakes,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:51,Spilocuscus maculatus,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:51,Varanus indicus,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:16,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:20,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,2,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:29,Crocodylus porosus,Species,-,Megophryidae,Amphibians,Frogs,,,2,0,Kayu tumbang,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:40,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:45,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:50,Chelonia mydas,Species,-,Rhacophoridae,Amphibians,Frogs,7.45,,,,,,,Ditemukan Tim Mamalia
Kalimantan Barat,Gunung Raya,13-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",18:01,Eretmochelys imbricata,Species,-,Scincidae,Reptiles,Saurias,,,1,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:08,Crocodylus porosus,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Tidur,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:08,Spilocuscus maculatus,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Tidur,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:32,Varanus indicus,Species,-,Agamidae,Reptiles,Saurias,,,4,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:05,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:09,Eretmochelys imbricata,Species,-,Colubridae,Reptiles,Snakes,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:20,Crocodylus porosus,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:25,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,3,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:26,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:33,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:34,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:36,Crocodylus porosus,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:36,Spilocuscus maculatus,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:37,Varanus indicus,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:38,Chelonia mydas,Species,-,Dicroglossidae,Amphibians,Frogs,,,1,0,Pasir,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:40,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:28,Crocodylus porosus,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:46,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:47,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:48,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:54,Eretmochelys imbricata,Genus,-,Gekkonidae,Reptiles,Geckoes,,,4,2,Batang,Bergerak,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:04,Crocodylus porosus,Species,-,Megophryidae,Amphibians,Frogs,,,0,0,Kayu tumbang,Diam,,Katak berekor
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:05,Spilocuscus maculatus,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:07,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:08,Chelonia mydas,Species,-,Scincidae,Reptiles,Saurias,,,0,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:09,Eretmochelys imbricata,Species,-,Rhacophoridae,Amphibians,Frogs,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:12,Crocodylus porosus,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:12,Spilocuscus maculatus,Species,-,Dicroglossidae,Amphibians,Frogs,,,3,0,Serasah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:14,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:15,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:39,Eretmochelys imbricata,Species,-,Dicroglossidae,Amphibians,Frogs,,,4,0,Tanah,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:44,Crocodylus porosus,Species,-,Rhacophoridae,Amphibians,Frogs,,,2,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:45,Spilocuscus maculatus,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:46,Varanus indicus,Species,-,Rhacophoridae,Amphibians,Frogs,,,3,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",21:49,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,3,1,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:04,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,4,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:06,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,,,3,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:13,Spilocuscus maculatus,Species,-,Scincidae,Reptiles,Saurias,,,1,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:15,Varanus indicus,Species,-,Dicroglossidae,Amphibians,Frogs,,,0,0,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:22,Chelonia mydas,Species,-,Rhacophoridae,Amphibians,Frogs,3.67,,1,1.5,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:24,Eretmochelys imbricata,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:30,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:31,Spilocuscus maculatus,Species,-,Bufonidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",20:45,Varanus indicus,Species,-,Agamidae,Reptiles,Saurias,,,1,2,Ranting,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:33,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:33,Eretmochelys imbricata,Species,-,Ranidae,Amphibians,Frogs,,,1,1,Batu,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:35,Crocodylus porosus,Species,-,Bufonidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:36,Spilocuscus maculatus,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:53,Varanus indicus,Species,-,Ranidae,Amphibians,Frogs,,,2,2,Daun,Diam,,
Kalimantan Barat,Gunung Raya,14-Sep-23,GR-SR,VES,Aquatic,Night,-,"RM, SEP, AMO",22:55,Chelonia mydas,Species,-,Ranidae,Amphibians,Frogs,,,2,1,Daun,Diam,,
